TERM,SUBJECT,"CATALOG NBR","CLASS SECTION","COURSE DESCR","INSTR LAST NAME","INSTR FIRST NAME",A,B,C,D,F,"TOTAL DROPPED","AVG GPA"
"Fall 2016",BIOE,8699,2,"Doctoral Dissertation",Larin,Kirill,,,,,,,
"Fall 2016",BIOL,6110,1,"Biology Seminar",Sater,Amy,,,,,,,
"Fall 2016",BIOL,6198,22,"Special Problems",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2016",BIOL,6198,35,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2016",BIOL,6198,37,"Special Problems",McKeon,"Frank D",,,,,,,
"Fall 2016",BIOL,6298,12,"Special Problems",Cole,"Blaine J",,,,,,,
"Fall 2016",BIOL,6298,15,"Special Problems",Sater,Amy,,,,,,,
"Fall 2016",BIOL,6298,31,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2016",BIOL,6298,40,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2016",BIOL,6298,41,"Special Problems",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2016",BIOL,6298,44,"Special Problems",Crawford,"Kerri M",,,,,,,
"Fall 2016",BIOL,6298,46,"Special Problems",Frigo,"Daniel Edward",,,,,,,
"Fall 2016",BIOL,6298,47,"Special Problems",Umetani,Michihisa,,,,,,,
"Fall 2016",BIOL,6298,48,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Fall 2016",BIOL,6398,5,"Special Problems",Wayne,"Chad M",,,,,,,
"Fall 2016",BIOL,6398,25,"Special Problems",Graur,Dan,,,,,,,
"Fall 2016",BIOL,6398,35,"Special Problems","Kelleher Meisel","Erin S",,,,,,,
"Fall 2016",BIOL,6398,37,"Special Problems",Meisel,"Richard P",,,,,,,
"Fall 2016",BIOL,6398,39,"Special Problems",Dauwalder,Brigitte,,,,,,,
"Fall 2016",BIOL,6398,41,"Special Problems",McKeon,"Frank D",,,,,,,
"Fall 2016",BIOL,6398,6,"Special Problems",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2016",BIOL,6498,7,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2016",BIOL,6498,35,"Special Problems",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2016",BIOL,6498,37,"Special Problems",McKeon,"Frank D",,,,,,,
"Fall 2016",BIOL,6598,2,"Special Problems",Azevedo,Ricardo,,,,,,,
"Fall 2016",BIOL,6598,7,"Special Problems",Cole,"Blaine J",,,,,,,
"Fall 2016",BIOL,6598,8,"Special Problems",Sater,Amy,,,,,,,
"Fall 2016",BIOL,6598,9,"Special Problems",Dryer,"Stuart E",,,,,,,
"Fall 2016",BIOL,6598,15,"Special Problems",Frigo,"Daniel Edward",,,,,,,
"Fall 2016",BIOL,6598,38,"Special Problems",McKeon,"Frank D",,,,,,,
"Fall 2016",BIOL,7367,1,"Population Bio Seminar",Graur,Dan,,,,,,,
"Fall 2016",BIOL,8198,21,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Fall 2016",BIOL,8198,22,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2016",BIOL,8198,27,"Doctoral Research",Meisel,"Richard P",,,,,,,
"Fall 2016",BIOL,8198,29,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2016",BIOL,8199,20,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2016",BIOL,8298,3,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2016",BIOL,8298,12,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2016",BIOL,8298,30,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2016",BIOL,8298,31,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2016",BIOL,8298,32,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2016",BIOL,8298,34,"Doctoral Research","Kelleher Meisel","Erin S",,,,,,,
"Fall 2016",BIOL,8298,8,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2016",BIOL,8299,22,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2016",BIOL,8299,24,"Doctoral Dissertation",Lin,Chin-Yo,,,,,,,
"Fall 2016",BIOL,8398,10,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2016",BIOL,8398,22,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2016",BIOL,8398,23,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2016",BIOL,8398,24,"Doctoral Research",Graur,Dan,,,,,,,
"Fall 2016",BIOL,8398,29,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2016",BIOL,8398,31,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Fall 2016",BIOL,8398,32,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2016",BIOL,8398,34,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2016",BIOL,8398,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2016",BIOL,8398,39,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2016",BIOL,8398,4,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2016",BIOL,8398,41,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2016",BIOL,8398,42,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2016",BIOL,8398,43,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2016",BIOL,8398,44,"Doctoral Research",Fujita,Masaya,,,,,,,
"Fall 2016",BIOL,8399,25,"Doctoral Dissertation",Zufall,"Rebecca A",,,,,,,
"Fall 2016",BIOL,8399,27,"Doctoral Dissertation",Cooper,"Timothy F",,,,,,,
"Fall 2016",BIOL,8399,31,"Doctoral Dissertation",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2016",BIOL,8498,8,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Fall 2016",BIOL,8498,1,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2016",BIOL,8498,18,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2016",BIOL,8498,20,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2016",BIOL,8498,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2016",BIOL,8498,22,"Doctoral Research",Meisel,"Richard P",,,,,,,
"Fall 2016",BIOL,8498,23,"Doctoral Research","Kelleher Meisel","Erin S",,,,,,,
"Fall 2016",BIOL,8498,24,"Doctoral Research",Ziburkus,Jokubas,,,,,,,
"Fall 2016",BIOL,8498,25,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2016",BIOL,8498,26,"Doctoral Research",Crawford,"Kerri M",,,,,,,
"Fall 2016",BIOL,8498,27,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2016",BIOL,8498,28,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2016",BIOL,8598,4,"Doctoral Research",Sater,Amy,,,,,,,
"Fall 2016",BIOL,8598,6,"Doctoral Research",Wiernasz,"Diane C",,,,,,,
"Fall 2016",BIOL,8598,16,"Doctoral Research",Dryer,"Stuart E",,,,,,,
"Fall 2016",BIOL,8598,21,"Doctoral Research",Khurana,Seema,,,,,,,
"Fall 2016",BIOL,8598,22,"Doctoral Research",Chung,Sang-Hyuk,,,,,,,
"Fall 2016",BIOL,8598,37,"Doctoral Research",Zhang,"Shaun Xiaoliu",,,,,,,
"Fall 2016",BIOL,8598,38,"Doctoral Research",Liu,Yu,,,,,,,
"Fall 2016",BIOL,8598,39,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2016",BIOL,8598,42,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2016",BIOL,8598,43,"Doctoral Research",Fujita,Masaya,,,,,,,
"Fall 2016",BIOL,8598,44,"Doctoral Research",Bawa-Khalfe,Tasneem,,,,,,,
"Fall 2016",BIOL,8698,7,"Doctoral Research",Pennings,"Steven C",,,,,,,
"Fall 2016",BIOL,8698,13,"Doctoral Research",Cooper,"Timothy F",,,,,,,
"Fall 2016",BIOL,8698,20,"Doctoral Research",Zufall,"Rebecca A",,,,,,,
"Fall 2016",BIOL,8698,21,"Doctoral Research",Dauwalder,Brigitte,,,,,,,
"Fall 2016",BIOL,8698,24,"Doctoral Research",Azevedo,Ricardo,,,,,,,
"Fall 2016",BIOL,8698,26,"Doctoral Research",Schwartz,"Robert J",,,,,,,
"Fall 2016",BIOL,8698,27,"Doctoral Research",Frigo,"Daniel Edward",,,,,,,
"Fall 2016",BIOL,8698,28,"Doctoral Research",Lin,Chin-Yo,,,,,,,
"Fall 2016",BIOL,8698,29,"Doctoral Research",Ostrowski,"Elizabeth A",,,,,,,
"Fall 2016",BIOL,8698,6,"Doctoral Research",Gustafsson,Jan-Ake,,,,,,,
"Fall 2016",BIOL,8699,26,"Doctoral Dissertation",Lin,Chin-Yo,,,,,,,
"Fall 2016",CHEE,6111,1,"Graduate Seminar",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,6298,1,Research,Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,6298,8,Research,Epling,"William S",,,,,,,
"Fall 2016",CHEE,6398,2,Research,Robertson,"Megan L",,,,,,,
"Fall 2016",CHEE,6398,4,Research,Epling,"William S",,,,,,,
"Fall 2016",CHEE,6399,3,"Masters Thesis",Robertson,"Megan L",,,,,,,
"Fall 2016",CHEE,6498,9,Research,Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,6598,3,Research,Litvinov,Dmitri,,,,,,,
"Fall 2016",CHEE,8198,3,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8198,7,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2016",CHEE,8198,13,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEE,8198,17,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2016",CHEE,8198,18,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2016",CHEE,8298,2,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2016",CHEE,8298,3,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2016",CHEE,8298,4,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2016",CHEE,8298,5,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8298,6,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2016",CHEE,8298,7,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2016",CHEE,8298,8,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8298,9,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2016",CHEE,8298,1,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2016",CHEE,8298,10,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2016",CHEE,8298,12,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2016",CHEE,8298,14,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEE,8298,15,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2016",CHEE,8298,16,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2016",CHEE,8298,17,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2016",CHEE,8298,18,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2016",CHEE,8298,20,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2016",CHEE,8398,5,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2016",CHEE,8398,6,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8398,9,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2016",CHEE,8398,11,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2016",CHEE,8398,12,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2016",CHEE,8398,13,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8398,14,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2016",CHEE,8398,16,"Doctoral Research",Robertson,"Megan L",,,,,,,
"Fall 2016",CHEE,8398,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEE,8398,19,"Doctoral Research",Qin,Guan,,,,,,,
"Fall 2016",CHEE,8398,21,"Doctoral Research",Myers,"Michael Tolbert",,,,,,,
"Fall 2016",CHEE,8398,22,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2016",CHEE,8398,23,"Doctoral Research",Kostarelos,Konstantinos,,,,,,,
"Fall 2016",CHEE,8399,1,"Doctoral Dissertation",Stein,"Gila E",,,,,,,
"Fall 2016",CHEE,8399,2,"Doctoral Dissertation",Krishnamoorti,Ramanan,,,,,,,
"Fall 2016",CHEE,8399,3,"Doctoral Dissertation",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEE,8399,4,"Doctoral Dissertation",Balakotaiah,Vemuri,,,,,,,
"Fall 2016",CHEE,8399,8,"Doctoral Dissertation",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8399,9,"Doctoral Dissertation",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8399,11,"Doctoral Dissertation",Grabow,"Lars C",,,,,,,
"Fall 2016",CHEE,8399,15,"Doctoral Dissertation",Robertson,"Megan L",,,,,,,
"Fall 2016",CHEE,8399,18,"Doctoral Dissertation",Palmer,Jeremy,,,,,,,
"Fall 2016",CHEE,8399,19,"Doctoral Dissertation",Kostarelos,Konstantinos,,,,,,,
"Fall 2016",CHEE,8399,21,"Doctoral Dissertation",Myers,"Michael Tolbert",,,,,,,
"Fall 2016",CHEE,8498,2,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2016",CHEE,8498,3,"Doctoral Research",Stein,"Gila E",,,,,,,
"Fall 2016",CHEE,8498,5,"Doctoral Research",Nikolaou,Michael,,,,,,,
"Fall 2016",CHEE,8498,6,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8498,7,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8498,8,"Doctoral Research",Balakotaiah,Vemuri,,,,,,,
"Fall 2016",CHEE,8498,9,"Doctoral Research",Luss,Dan,,,,,,,
"Fall 2016",CHEE,8498,10,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2016",CHEE,8498,11,"Doctoral Research",Vekilov,Peter,,,,,,,
"Fall 2016",CHEE,8498,14,"Doctoral Research",Cirino,"Patrick C",,,,,,,
"Fall 2016",CHEE,8498,15,"Doctoral Research",Palmer,Jeremy,,,,,,,
"Fall 2016",CHEE,8498,16,"Doctoral Research",Willson,Richard,,,,,,,
"Fall 2016",CHEE,8498,17,"Doctoral Research",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEE,8498,18,"Doctoral Research",Varadarajan,Navin,,,,,,,
"Fall 2016",CHEE,8498,19,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2016",CHEE,8498,20,"Doctoral Research",Epling,"William S",,,,,,,
"Fall 2016",CHEE,8598,2,"Doctoral Research",Harold,"Michael P",,,,,,,
"Fall 2016",CHEE,8598,5,"Doctoral Research",Rimer,Jeffrey,,,,,,,
"Fall 2016",CHEE,8598,13,"Doctoral Research",Economou,"Demetre J",,,,,,,
"Fall 2016",CHEE,8598,14,"Doctoral Research",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8598,15,"Doctoral Research",Grabow,"Lars C",,,,,,,
"Fall 2016",CHEE,8699,5,"Doctoral Dissertation",Balakotaiah,Vemuri,,,,,,,
"Fall 2016",CHEE,8699,6,"Doctoral Dissertation",Donnelly,"Vincent M.",,,,,,,
"Fall 2016",CHEE,8699,15,"Doctoral Dissertation",Conrad,"Jacinta C",,,,,,,
"Fall 2016",CHEM,3131,12,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2016",CHEM,3131,13,"Problem Solving in Org Chem I",Lee,"T Randall",,,,,,,
"Fall 2016",CHEM,3132,5,"Problem Solving in Org Chem II",Lee,"T Randall",,,,,,,
"Fall 2016",CHEM,3399,1,"Senior Honors Thesis",Bott,"Simon G",,,,,,,
"Fall 2016",CHEM,6111,1,"Graduate Colloquium",Do,"Loi H",,,,,,,
"Fall 2016",CHEM,6112,1,"Graduate Seminar",Teets,Thomas,,,,,,,
"Fall 2016",CHEM,6112,2,"Graduate Seminar",Baldelli,Steve,,,,,,,
"Fall 2016",CHEM,6112,3,"Graduate Seminar",Wu,Judy,,,,,,,
"Fall 2016",CHEM,6115,1,"Sem in Chm Lab Instruct",Zaitsev,"Vladimir G",,,,,,,
"Fall 2016",CHEM,6115,2,"Sem in Chm Lab Instruct",Bean,"Mary B",,,,,,,
"Fall 2016",CHEM,6115,3,"Sem in Chm Lab Instruct",Bean,"Mary B",,,,,,,
"Fall 2016",CHEM,6198,5,"Special Problems",Daugulis,Olafs,,,,,,,
"Fall 2016",CHEM,6198,7,"Special Problems",Guloy,"Arnold M",,,,,,,
"Fall 2016",CHEM,6198,14,"Special Problems",Lubchenko,Vassiliy,,,,,,,
"Fall 2016",CHEM,6198,16,"Special Problems",Miljanic,"Ognjen S",,,,,,,
"Fall 2016",CHEM,6198,22,"Special Problems",Brgoch,Jakoah,,,,,,,
"Fall 2016",CHEM,6198,24,"Special Problems",Teets,Thomas,,,,,,,
"Fall 2016",CHEM,6298,7,"Special Problems",Guloy,"Arnold M",,,,,,,
"Fall 2016",CHEM,6298,13,"Special Problems",Lee,"T Randall",,,,,,,
"Fall 2016",CHEM,6398,7,"Special Problems",Guloy,"Arnold M",,,,,,,
"Fall 2016",CHEM,6398,13,"Special Problems",Lee,"T Randall",,,,,,,
"Fall 2016",CHEM,6398,16,"Special Problems",Miljanic,"Ognjen S",,,,,,,
